scale_roi,angle_roi,scale_roi_geo,angle_roi_geo,frame
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,4
0.0,0.0,5.606437354215253,11.718545821538047,5
0.0,0.0,0.0,0.0,6
1.3066521279803782,16.399084090249918,0.4022202855987361,12.364803346663697,7
2.270516423698931,17.51114110844473,0.0521216877302293,115.23078214520125,8
2.3836926857578256,11.805824163402637,0.7410757874789686,15.772751870108324,9
1.6362540064585933,17.39891478061656,0.269350907967666,10.567079002663936,10
4.122969146783702,18.07268315671177,0.8668772458544225,16.06156654237824,11
1.0897649230449027,111.42036058740358,0.11446704979098972,39.10944934878046,12
0.06548299510879182,108.4601329891496,0.05198741247733658,103.1541930130022,13
0.1514180932461259,5.885402960637747,0.1736526980489412,4.240070790721276,14
0.2122355145681455,5.922964510864224,0.056177173114873566,32.96388859339025,15
0.12733050031728124,47.04671833243565,0.13150361541323125,12.045366039428611,16
0.10073115958094801,16.67864851824685,0.07376371148122958,23.590955775393766,17
0.17293872742888625,2.5796525497839773,0.23007175236711896,7.55214434646722,18
0.12096365378207906,8.70065363386637,0.08460475469538119,17.775481005935536,19
0.12896711096087554,9.981590388571574,0.12896711096087554,9.981590388571574,20
0.1813014011331965,12.992832488331837,0.18223383320065642,9.014967511108106,21
0.1974690750555347,4.3111059247489285,0.11434804256313454,9.197301057854924,22
0.20030254369661252,3.3992145720846945,0.28290988428271896,10.991683257765771,23
0.15803748559645991,49.98369533445542,0.09157576897432765,21.580458719708826,24
0.10508890614965127,91.95051128957262,0.05878409688320822,69.75321175204054,25
0.079318216669102,107.70092883373725,0.07953668625302357,35.705357707762104,26
0.07790095310252607,74.54788528076715,0.09189500139969076,113.76861956271632,27
0.09104795947851639,58.074062409039875,0.07225786942800999,91.8138910475381,28
0.08695976879652928,54.813338106122345,0.06945467227636938,60.5414743615058,29
0.08213121794722741,103.03981460552347,0.14614333690020218,16.175799903008677,30
0.22271379216354978,137.7494870518809,0.17932419585861378,14.146853078620309,31
